pair,date,high,low,open,close,volume
USDT_BTC,1452643200,438.35,424.5,434.89,432.53,9997.3
USDT_BTC,1452729600,434.0,427.0,432.64,429.22,4388.5
USDT_BTC,1452816000,429.8,365.0,429.55,372.85,35218.4
USDT_BTC,1452902400,387.5,352.0,360.0,386.43,23675.7
USDT_BTC,1452988800,391.14,376.0,387.28,382.85,7962.0
USDT_BTC,1453075200,388.5,373.63,380.16,385.0,6968.7
USDT_BTC,1453161600,386.92,375.59,385.47,379.88,6854.8
USDT_BTC,1453248000,422.98,372.53,376.77,410.93,24594.1
USDT_BTC,1453334400,421.25,404.59,418.9,410.03,9301.6
USDT_BTC,1453420800,410.07,374.45,409.42,381.78,14308.5
USDT_BTC,1453507200,395.0,381.05,382.85,386.92,7020.1
USDT_BTC,1453593600,405.97,385.36,386.37,402.5,5356.2
USDT_BTC,1453680000,402.31,385.5,402.16,392.58,7943.7
USDT_BTC,1453766400,397.7,386.2,390.1,390.66,6361.6
USDT_BTC,1453852800,397.0,390.31,391.77,395.0,4234.4
USDT_BTC,1453939200,395.56,376.0,394.62,379.16,11329.8
USDT_BTC,1454025600,383.99,363.73,379.55,379.44,13500.2
USDT_BTC,1454112000,380.42,372.95,378.12,376.6,2351.1
USDT_BTC,1454198400,379.3,367.77,376.38,370.0,3752.1
USDT_BTC,1454284800,378.2,366.53,368.49,371.5,7005.0
USDT_BTC,1454371200,375.0,369.73,371.79,373.18,5655.1
USDT_BTC,1454457600,374.0,365.0,373.05,367.64,7030.2
USDT_BTC,1454544000,391.88,367.95,368.4,390.0,13133.5
USDT_BTC,1454630400,389.5,382.99,388.0,385.88,7247.8
USDT_BTC,1454716800,384.98,371.35,384.97,374.27,5702.0
USDT_BTC,1454803200,380.0,373.04,375.39,375.4,2855.7
USDT_BTC,1454889600,378.99,369.99,375.0,371.16,6907.7
USDT_BTC,1454976000,377.0,369.12,370.95,373.16,5724.8
USDT_BTC,1455062400,383.85,372.12,373.69,379.86,9979.7
USDT_BTC,1455148800,380.5,373.54,379.34,377.99,6953.1
USDT_BTC,1455235200,383.0,377.07,377.98,382.88,5714.9
USDT_BTC,1455321600,390.08,382.0,383.0,389.51,6936.5
USDT_BTC,1455408000,404.0,390.59,390.99,403.95,9555.9
USDT_BTC,1455494400,409.71,393.4,405.5,399.0,7876.6
USDT_BTC,1455580800,407.8,396.0,399.5,406.47,8208.3
USDT_BTC,1455667200,421.11,404.0,407.51,415.52,11273.6
USDT_BTC,1455753600,424.9,413.4,415.59,420.31,8537.4
USDT_BTC,1455840000,422.0,414.0,421.15,419.27,4968.2
USDT_BTC,1455926400,443.96,419.5,419.98,440.24,10802.0
USDT_BTC,1456012800,447.99,426.0,434.63,437.7,10244.1
USDT_BTC,1456099200,439.5,431.15,438.33,437.97,5823.8
USDT_BTC,1456185600,440.0,414.0,438.26,420.05,10427.6
USDT_BTC,1456272000,424.28,409.07,419.1,422.61,7236.6
USDT_BTC,1456358400,426.75,415.79,423.79,423.51,5541.0
USDT_BTC,1456444800,428.38,418.01,423.38,427.8,4310.4
USDT_BTC,1456531200,435.0,428.22,432.0,431.06,4119.7
USDT_BTC,1456617600,435.0,422.29,431.07,432.16,3435.2
USDT_BTC,1456704000,440.99,428.12,430.26,436.62,8260.0
USDT_BTC,1456790400,437.5,427.01,436.75,433.31,6763.5
USDT_BTC,1456876800,434.5,424.0,433.33,425.18,5220.0
USDT_BTC,1456963200,424.47,415.85,422.4,420.27,7304.2
USDT_BTC,1457049600,423.9,407.55,420.29,409.97,7474.0
USDT_BTC,1457136000,408.98,382.0,408.18,398.5,16205.3
USDT_BTC,1457222400,412.31,393.11,399.77,404.78,5659.1
USDT_BTC,1457308800,414.96,403.03,406.15,414.76,5793.3
USDT_BTC,1457395200,414.99,408.46,413.96,412.13,5549.3
USDT_BTC,1457481600,413.51,408.75,412.14,412.66,4832.1
USDT_BTC,1457568000,416.9,409.31,412.99,416.5,5105.0
USDT_BTC,1457654400,421.91,415.11,416.0,418.1,5905.9
USDT_BTC,1457740800,420.93,406.59,419.14,410.47,4577.6
USDT_BTC,1457827200,417.0,409.67,409.95,412.64,3254.4
USDT_BTC,1457913600,415.22,410.5,412.99,413.85,4217.1
USDT_BTC,1458000000,417.43,412.15,414.83,415.89,4500.8
USDT_BTC,1458086400,416.61,413.15,415.84,416.49,4065.3
USDT_BTC,1458172800,419.0,415.66,416.52,418.49,3703.7
USDT_BTC,1458259200,418.49,403.34,418.47,408.21,6324.8
USDT_BTC,1458345600,409.95,404.1,407.5,408.94,2840.4
USDT_BTC,1458432000,412.0,406.6,408.36,411.34,2555.3
USDT_BTC,1458518400,411.96,406.5,410.62,410.99,3491.9
USDT_BTC,1458604800,416.99,410.35,411.15,415.89,3863.9
USDT_BTC,1458691200,419.0,413.44,416.39,417.22,4908.2
USDT_BTC,1458777600,418.15,412.85,417.62,415.96,2766.7
USDT_BTC,1458864000,416.92,412.0,415.17,416.25,2550.6
USDT_BTC,1458950400,416.99,414.0,415.6,416.77,1251.0
USDT_BTC,1459036800,427.99,415.77,416.96,424.3,5033.3
USDT_BTC,1459123200,424.77,420.32,424.62,422.05,3227.7
USDT_BTC,1459209600,424.37,407.22,422.87,415.4,5894.9
USDT_BTC,1459296000,415.93,408.59,415.43,413.09,4785.8
USDT_BTC,1459382400,416.99,411.4,413.68,415.51,3669.0
USDT_BTC,1459468800,416.99,413.42,414.66,415.38,3662.3
USDT_BTC,1459555200,420.0,416.01,416.31,419.19,2052.8
USDT_BTC,1459641600,419.44,416.1,419.35,419.0,1302.3
USDT_BTC,1459728000,419.85,416.0,418.51,418.65,3434.1
USDT_BTC,1459814400,423.0,416.61,418.81,422.6,3934.8
USDT_BTC,1459900800,422.9,420.0,422.71,421.63,2389.5
USDT_BTC,1459987200,421.99,418.09,420.62,419.84,3093.8
USDT_BTC,1460073600,423.99,416.26,419.99,418.13,4501.6
USDT_BTC,1460160000,418.71,412.0,417.75,418.37,3578.6
USDT_BTC,1460246400,421.79,417.2,418.59,420.77,1735.0
USDT_BTC,1460332800,422.8,418.0,420.4,422.08,3461.3
USDT_BTC,1460419200,426.67,421.0,422.79,425.91,6052.8
USDT_BTC,1460505600,426.0,422.27,425.32,423.26,3888.1
USDT_BTC,1460592000,425.35,420.57,423.6,424.51,3844.8
USDT_BTC,1460678400,430.0,423.07,424.4,429.25,4378.6
USDT_BTC,1460764800,432.87,427.12,429.29,430.68,1824.1
USDT_BTC,1460851200,430.91,424.24,430.18,426.75,1482.1
USDT_BTC,1460937600,430.01,425.8,427.15,428.07,3175.3
USDT_BTC,1461024000,436.82,426.24,428.14,435.25,3734.2
USDT_BTC,1461110400,444.0,433.11,435.7,441.25,7279.2
USDT_BTC,1461196800,452.11,440.0,441.99,451.0,5394.1
USDT_BTC,1461283200,451.36,442.96,451.0,447.8,5482.0
USDT_BTC,1461369600,452.18,444.46,447.16,451.31,2229.6
USDT_BTC,1461456000,470.02,447.06,451.92,459.4,7012.4
USDT_BTC,1461542400,469.47,455.13,460.03,465.99,5508.1
USDT_BTC,1461628800,469.87,462.13,462.29,468.0,4611.2
USDT_BTC,1461715200,469.03,445.42,467.39,447.46,6747.7
USDT_BTC,1461801600,451.0,435.0,445.39,450.0,8725.3
USDT_BTC,1461888000,456.0,445.62,449.94,454.77,2924.9
USDT_BTC,1461974400,456.9,446.5,456.53,446.7,2413.2
USDT_BTC,1462060800,453.78,446.84,448.43,451.4,1180.6
USDT_BTC,1462147200,453.8,438.59,452.99,443.54,6326.8
USDT_BTC,1462233600,452.0,440.78,444.06,451.7,5568.0
USDT_BTC,1462320000,451.68,444.15,451.18,446.3,3295.7
USDT_BTC,1462406400,450.0,445.11,447.36,448.82,2366.9
USDT_BTC,1462492800,463.97,447.03,448.5,459.73,5517.3
USDT_BTC,1462579200,461.0,455.95,458.98,458.15,1989.0
USDT_BTC,1462665600,459.69,455.95,458.97,457.81,1294.0
USDT_BTC,1462752000,464.79,455.62,457.75,461.63,3517.4
USDT_BTC,1462838400,463.0,447.38,461.49,449.91,5664.7
USDT_BTC,1462924800,457.99,450.32,450.88,452.01,3344.7
USDT_BTC,1463011200,455.09,448.88,452.95,454.92,3404.2
USDT_BTC,1463097600,456.82,452.04,455.2,456.04,2819.7
USDT_BTC,1463184000,457.25,453.51,456.42,455.38,1344.3
USDT_BTC,1463270400,458.08,454.72,456.3,457.48,1599.7
USDT_BTC,1463356800,458.0,451.11,457.56,455.56,3075.4
USDT_BTC,1463443200,456.09,452.14,454.0,453.01,3173.8
USDT_BTC,1463529600,455.68,452.01,452.96,452.94,2588.6
USDT_BTC,1463616000,453.85,441.05,452.47,441.63,5466.7
USDT_BTC,1463702400,444.41,435.06,436.3,441.97,3414.1
USDT_BTC,1463788800,443.98,435.28,442.84,442.84,1909.6
USDT_BTC,1463875200,443.47,435.0,442.72,437.85,2294.4
USDT_BTC,1463961600,442.91,436.4,438.72,442.29,2555.9
USDT_BTC,1464048000,446.37,441.0,442.63,445.31,3053.3
USDT_BTC,1464134400,449.6,444.26,445.31,448.02,3655.4
USDT_BTC,1464220800,452.98,446.8,448.27,452.38,3763.0
USDT_BTC,1464307200,478.16,452.07,452.07,472.68,12121.6
USDT_BTC,1464393600,529.08,468.0,470.58,521.5,12464.9
USDT_BTC,1464480000,540.0,485.0,522.13,513.85,8124.9
USDT_BTC,1464566400,535.0,510.01,517.6,527.0,6063.1
USDT_BTC,1464652800,548.5,515.0,527.64,532.06,12006.1
USDT_BTC,1464739200,542.87,525.49,532.37,538.65,5388.6
USDT_BTC,1464825600,540.0,529.13,536.95,538.98,3910.4
USDT_BTC,1464912000,578.37,535.74,538.0,567.94,8718.7
USDT_BTC,1464998400,588.71,558.54,569.93,573.87,6187.4
USDT_BTC,1465084800,582.0,566.0,573.5,573.76,5341.2
USDT_BTC,1465171200,586.02,573.8,573.8,583.49,4420.0
USDT_BTC,1465257600,594.44,563.0,584.12,576.75,6660.0
USDT_BTC,1465344000,584.25,571.86,577.48,583.24,3252.9
USDT_BTC,1465430400,583.1,572.97,583.01,576.4,3758.4
USDT_BTC,1465516800,580.0,572.0,576.06,577.91,3457.4
USDT_BTC,1465603200,594.0,575.93,576.53,592.13,2766.3
USDT_BTC,1465689600,683.02,603.21,610.0,667.94,13876.2
USDT_BTC,1465776000,725.0,655.02,668.73,702.05,17251.6
USDT_BTC,1465862400,704.5,655.0,703.81,685.69,10609.0
USDT_BTC,1465948800,695.77,672.12,685.25,693.01,5752.5
USDT_BTC,1466035200,773.07,689.8,695.0,765.6,17747.9
USDT_BTC,1466121600,778.7,706.37,767.37,746.99,14631.5
USDT_BTC,1466208000,778.85,723.02,745.0,755.02,5827.8
USDT_BTC,1466294400,764.93,740.11,753.47,760.55,2611.7
USDT_BTC,1466380800,763.99,725.0,759.12,734.99,7836.9
USDT_BTC,1466467200,728.18,625.0,725.0,668.42,32747.0
USDT_BTC,1466553600,677.63,593.03,665.36,594.1,15620.5
USDT_BTC,1466640000,632.67,540.17,602.82,624.69,23795.9
USDT_BTC,1466726400,683.88,620.82,622.59,656.71,16058.1
USDT_BTC,1466812800,684.45,639.4,660.76,663.24,6559.0
USDT_BTC,1466899200,662.9,608.64,658.8,628.61,5277.8
USDT_BTC,1466985600,653.46,618.03,630.16,648.2,8482.2
USDT_BTC,1467072000,665.51,635.5,657.49,645.39,5462.6
USDT_BTC,1467158400,645.0,621.09,644.33,634.43,9088.4
USDT_BTC,1467244800,671.22,628.06,635.91,666.84,7428.6
USDT_BTC,1467331200,684.1,659.71,666.33,677.0,6421.1
USDT_BTC,1467417600,704.93,672.74,674.55,702.48,5431.8
USDT_BTC,1467504000,704.99,646.29,702.48,664.14,7213.6
USDT_BTC,1467590400,682.35,640.1,659.77,678.72,4180.0
USDT_BTC,1467676800,682.36,661.57,678.74,666.58,3100.2
USDT_BTC,1467763200,679.0,662.13,669.09,674.46,3541.0
USDT_BTC,1467849600,678.43,605.5,674.7,636.39,12646.1
USDT_BTC,1467936000,665.0,635.0,638.89,664.0,6483.6
USDT_BTC,1468022400,663.99,626.0,663.0,652.54,6111.7
USDT_BTC,1468108800,650.88,636.8,647.78,646.55,2272.9
USDT_BTC,1468195200,659.6,639.31,648.77,647.42,2973.4
USDT_BTC,1468281600,678.0,646.05,649.32,671.7,4145.9
USDT_BTC,1468368000,669.97,654.52,663.52,661.5,6367.4
USDT_BTC,1468454400,664.93,650.01,652.24,660.53,2379.0
USDT_BTC,1468540800,670.01,658.41,660.3,664.99,3209.2
USDT_BTC,1468627200,666.67,655.0,664.6,662.0,1640.0
USDT_BTC,1468713600,684.19,661.35,662.45,678.23,3409.2
USDT_BTC,1468800000,682.21,666.12,679.54,673.46,2993.7
USDT_BTC,1468886400,675.81,666.0,673.45,673.86,1855.3
USDT_BTC,1468972800,675.0,660.0,674.8,667.02,3402.6
USDT_BTC,1469059200,667.1,660.1,667.01,664.25,2486.2
USDT_BTC,1469145600,666.3,645.0,663.25,652.95,5031.9
USDT_BTC,1469232000,656.77,646.0,647.88,653.8,1274.4
USDT_BTC,1469318400,665.0,651.99,655.52,659.51,1402.7
USDT_BTC,1469404800,661.99,652.28,659.64,654.37,2429.9
USDT_BTC,1469491200,656.94,645.01,655.0,652.22,3378.4
USDT_BTC,1469577600,659.98,646.31,651.22,655.63,2623.7
USDT_BTC,1469664000,657.89,652.41,655.13,653.44,1880.2
USDT_BTC,1469750400,657.48,653.0,654.84,657.03,1290.1
USDT_BTC,1469836800,657.5,652.19,654.88,654.37,704.7
USDT_BTC,1469923200,654.71,620.01,654.02,620.01,4521.7
USDT_BTC,1470009600,630.0,604.0,622.5,607.61,5337.6
USDT_BTC,1470096000,613.03,465.28,606.84,514.98,20392.0
USDT_BTC,1470182400,572.34,521.0,540.03,565.63,15293.4
USDT_BTC,1470268800,583.97,552.0,563.99,575.52,8428.5
USDT_BTC,1470355200,578.2,562.0,578.14,576.64,4733.0
USDT_BTC,1470441600,592.0,562.56,572.98,588.78,6011.1
USDT_BTC,1470528000,598.82,582.12,589.47,592.6,2896.8
USDT_BTC,1470614400,594.0,583.58,592.47,589.46,3171.4
USDT_BTC,1470700800,591.85,579.43,591.85,583.53,3160.4
USDT_BTC,1470787200,603.0,580.01,582.71,591.7,5145.8
USDT_BTC,1470873600,597.78,585.23,590.46,587.57,2506.9
USDT_BTC,1470960000,591.19,580.47,585.25,586.0,2133.1
USDT_BTC,1471046400,589.98,581.71,585.34,582.11,951.0
USDT_BTC,1471132800,583.92,556.24,583.52,567.45,4797.4
USDT_BTC,1471219200,573.69,554.9,568.76,565.79,4530.1
USDT_BTC,1471305600,579.8,563.0,564.2,577.53,4786.5
USDT_BTC,1471392000,577.86,566.02,574.95,570.47,4097.7
USDT_BTC,1471478400,575.87,568.79,570.91,569.71,3956.2
USDT_BTC,1471564800,574.86,552.3,571.51,572.11,4630.1
USDT_BTC,1471651200,580.0,568.52,572.98,580.0,2348.3
USDT_BTC,1471737600,583.99,576.01,577.7,578.47,1125.1
USDT_BTC,1471824000,585.95,572.5,577.55,583.85,5054.7
USDT_BTC,1471910400,584.99,576.0,582.78,580.71,4177.4
USDT_BTC,1471996800,582.1,575.4,580.27,577.11,2968.7
USDT_BTC,1472083200,578.75,571.16,577.65,576.99,4193.6
USDT_BTC,1472169600,582.46,574.1,575.75,577.84,3265.4
USDT_BTC,1472256000,579.09,564.81,577.92,567.41,2689.9
USDT_BTC,1472342400,573.0,566.8,567.51,573.0,995.4
USDT_BTC,1472428800,575.0,568.6,573.2,571.5,2325.1
USDT_BTC,1472515200,576.5,568.55,570.74,575.23,4412.2
USDT_BTC,1472601600,576.49,568.4,575.88,570.76,3629.5
USDT_BTC,1472688000,572.86,566.86,570.75,571.6,2772.9
USDT_BTC,1472774400,574.2,567.03,571.05,572.0,2943.1
USDT_BTC,1472860800,598.64,569.01,572.0,592.5,4578.5
USDT_BTC,1472947200,609.05,590.88,596.25,604.25,3913.3
USDT_BTC,1473033600,607.31,592.46,605.72,603.74,3829.5
USDT_BTC,1473120000,609.74,601.0,604.98,608.96,4030.3
USDT_BTC,1473206400,615.92,604.7,608.93,614.39,4372.1
USDT_BTC,1473292800,628.98,611.66,614.44,625.66,4346.0
USDT_BTC,1473379200,627.49,612.93,625.67,622.0,3272.6
USDT_BTC,1473465600,625.0,618.67,622.01,622.01,1515.2
USDT_BTC,1473552000,628.99,594.63,621.65,603.8,5290.2
USDT_BTC,1473638400,609.15,602.0,604.08,607.0,3505.2
USDT_BTC,1473724800,609.61,603.28,606.4,607.73,3452.2
USDT_BTC,1473811200,610.69,605.98,607.45,607.89,2886.8
USDT_BTC,1473897600,608.99,602.3,608.5,605.21,3071.0
USDT_BTC,1473984000,608.99,603.5,606.65,605.9,2588.3
USDT_BTC,1474070400,607.59,601.1,607.04,604.04,1109.3
USDT_BTC,1474156800,609.06,601.97,602.93,608.0,1289.4
USDT_BTC,1474243200,609.5,603.0,608.0,607.88,2468.1
USDT_BTC,1474329600,608.88,605.35,608.73,606.95,2432.7
USDT_BTC,1474416000,601.01,592.1,601.0,594.66,3652.4
USDT_BTC,1474502400,596.42,592.5,595.46,593.95,2312.1
USDT_BTC,1474588800,602.9,593.0,595.42,602.53,3967.4
USDT_BTC,1474675200,603.59,597.76,600.47,600.14,1092.9
USDT_BTC,1474761600,601.99,596.0,600.05,597.41,1073.7
USDT_BTC,1474848000,607.27,596.1,598.95,604.28,4005.6
USDT_BTC,1474934400,608.37,600.02,606.7,604.57,3019.4
USDT_BTC,1475020800,605.3,601.41,604.26,603.71,2180.6
USDT_BTC,1475107200,605.99,601.0,603.93,604.96,2697.6
USDT_BTC,1475193600,608.38,603.15,605.59,608.26,2621.9
USDT_BTC,1475280000,614.28,608.23,608.23,612.0,1459.2
USDT_BTC,1475366400,613.0,605.0,612.98,608.59,1404.4
USDT_BTC,1475452800,611.59,606.6,608.6,611.06,1989.9
USDT_BTC,1475539200,612.84,604.99,612.84,607.18,2940.5
USDT_BTC,1475625600,612.0,605.76,607.19,610.98,2263.2
USDT_BTC,1475712000,610.5,607.09,608.01,610.34,1997.2
USDT_BTC,1475798400,616.34,607.52,610.25,614.23,4024.0
USDT_BTC,1475884800,616.99,612.5,614.88,614.48,879.4
USDT_BTC,1475971200,614.98,610.0,614.34,613.61,1171.5
USDT_BTC,1476057600,616.47,612.12,612.12,615.37,2211.5
USDT_BTC,1476144000,639.0,614.56,616.37,638.91,8068.1
USDT_BTC,1476230400,640.0,628.76,638.3,635.06,2647.7
USDT_BTC,1476316800,636.0,630.0,634.5,635.61,2372.3
USDT_BTC,1476403200,639.99,630.45,635.16,638.38,3126.9
USDT_BTC,1476489600,642.0,635.25,638.2,636.01,1416.2
USDT_BTC,1476576000,641.4,635.18,635.26,638.09,1281.3
USDT_BTC,1476662400,639.99,632.1,638.97,635.69,3949.9
USDT_BTC,1476748800,637.8,631.52,636.96,635.58,2723.5
USDT_BTC,1476835200,638.04,624.13,635.95,627.98,4438.9
USDT_BTC,1476921600,630.22,625.0,627.84,627.72,2027.4
USDT_BTC,1477008000,632.36,627.5,628.05,628.99,3021.5
USDT_BTC,1477094400,656.0,628.57,628.99,655.0,4327.4
USDT_BTC,1477180800,656.0,647.51,654.52,649.69,2515.0
USDT_BTC,1477267200,652.25,640.0,648.71,648.14,4619.4
USDT_BTC,1477353600,657.58,643.0,649.03,648.33,5962.2
USDT_BTC,1477440000,677.0,651.69,651.97,673.14,6676.4
USDT_BTC,1477526400,685.89,665.59,674.63,682.67,4360.4
USDT_BTC,1477612800,687.23,677.05,684.68,685.29,3533.3
USDT_BTC,1477699200,717.99,684.89,685.91,712.06,4006.3
USDT_BTC,1477785600,711.78,691.49,711.1,696.36,3701.4
USDT_BTC,1477872000,706.97,683.6,697.1,697.67,4633.4
USDT_BTC,1477958400,737.0,695.38,697.04,726.6,6513.6
USDT_BTC,1478044800,735.93,717.32,726.6,732.99,3993.4
USDT_BTC,1478131200,745.19,670.32,742.0,681.03,12058.1
USDT_BTC,1478217600,707.67,681.0,684.84,702.98,5281.9
USDT_BTC,1478304000,707.34,694.71,702.95,703.63,1903.0
USDT_BTC,1478390400,714.36,697.92,703.33,710.22,2286.8
USDT_BTC,1478476800,709.92,698.26,709.92,706.5,2980.3
USDT_BTC,1478563200,712.92,701.02,702.86,710.19,5507.3
USDT_BTC,1478649600,740.86,705.45,708.17,720.44,9704.4
USDT_BTC,1478736000,722.0,707.0,721.5,714.5,4904.2
USDT_BTC,1478822400,720.94,712.24,714.48,715.82,3275.0
USDT_BTC,1478908800,716.39,701.0,716.39,703.0,2744.0
USDT_BTC,1478995200,702.89,683.23,701.17,701.51,6019.9
USDT_BTC,1479081600,705.89,697.14,700.38,704.7,7277.3
USDT_BTC,1479168000,716.54,703.05,704.98,710.82,5632.9
USDT_BTC,1479254400,742.87,708.44,711.07,737.99,11341.3
USDT_BTC,1479340800,749.98,732.22,739.71,737.0,6643.3
USDT_BTC,1479427200,752.95,731.31,736.0,745.99,4252.5
USDT_BTC,1479513600,755.07,742.63,748.98,749.57,1959.9
USDT_BTC,1479600000,753.82,714.0,750.09,727.09,5518.9
USDT_BTC,1479686400,739.2,727.03,727.09,736.97,4009.2
USDT_BTC,1479772800,750.0,730.27,736.92,746.61,4968.3
USDT_BTC,1479859200,749.98,729.92,749.13,740.17,4417.6
USDT_BTC,1479945600,741.15,729.0,740.18,735.7,3998.9
USDT_BTC,1480032000,737.03,728.0,735.63,737.03,3328.4
USDT_BTC,1480118400,737.56,722.3,736.96,729.87,2272.6
USDT_BTC,1480204800,732.0,722.44,729.91,726.12,3436.3
USDT_BTC,1480291200,732.44,724.1,727.32,730.98,4736.7
USDT_BTC,1480377600,733.29,721.0,730.99,730.99,5193.2
USDT_BTC,1480464000,744.49,727.0,730.72,742.06,6208.1
USDT_BTC,1480550400,754.98,740.18,742.06,751.6,6097.4
USDT_BTC,1480636800,778.07,750.77,751.55,769.99,8062.0
USDT_BTC,1480723200,770.99,752.41,770.91,762.79,2763.3
USDT_BTC,1480809600,762.97,752.41,762.97,761.99,3143.4
USDT_BTC,1480896000,762.09,743.0,762.0,750.0,5540.7
USDT_BTC,1480982400,759.9,747.99,749.51,758.91,6703.0
USDT_BTC,1481068800,769.61,751.78,758.97,766.85,4745.9
USDT_BTC,1481155200,772.01,762.29,764.05,767.96,4475.4
USDT_BTC,1481241600,773.99,766.29,766.84,769.49,2855.9
USDT_BTC,1481328000,774.12,768.11,769.57,772.35,2197.9
USDT_BTC,1481414400,772.28,764.01,772.28,768.19,1378.7
USDT_BTC,1481500800,779.0,768.96,768.97,777.93,2790.9
USDT_BTC,1481587200,793.27,765.1,777.0,778.71,4840.3
USDT_BTC,1481673600,781.0,770.74,775.35,776.29,2309.6
USDT_BTC,1481760000,779.08,771.0,777.03,774.79,2948.4
USDT_BTC,1481846400,782.46,771.24,776.3,780.35,3290.3
USDT_BTC,1481932800,790.88,780.36,781.32,788.4,2387.9
USDT_BTC,1482019200,790.99,780.0,788.3,788.68,2516.8
USDT_BTC,1482105600,794.39,787.01,788.34,790.65,3878.3
USDT_BTC,1482192000,803.0,787.1,791.03,801.02,3979.4
USDT_BTC,1482278400,830.01,796.82,798.65,828.1,9191.5
USDT_BTC,1482364800,875.0,827.29,832.02,858.94,12029.9
USDT_BTC,1482451200,920.0,858.93,858.94,916.0,16185.9
USDT_BTC,1482537600,918.5,878.89,914.48,892.63,5987.5
USDT_BTC,1482624000,894.97,859.0,892.61,891.67,3974.2
USDT_BTC,1482710400,905.18,888.0,890.65,899.1,3461.3
USDT_BTC,1482796800,936.42,891.0,897.82,929.92,7170.3
USDT_BTC,1482883200,975.97,929.49,930.34,975.97,12023.3
USDT_BTC,1482969600,980.74,950.0,976.46,968.99,7785.7
USDT_BTC,1483056000,970.0,931.0,969.99,959.03,10687.6
USDT_BTC,1483142400,966.37,944.11,959.54,964.32,4029.8
USDT_BTC,1483228800,1005.0,960.53,966.34,998.8,6665.4
USDT_BTC,1483315200,1032.0,990.01,997.75,1014.1,8085.0
USDT_BTC,1483401600,1039.0,999.99,1011.44,1036.99,8779.7
USDT_BTC,1483488000,1139.89,1028.56,1035.51,1122.56,21371.6
USDT_BTC,1483574400,1136.72,885.41,1114.38,994.02,34736.3
USDT_BTC,1483660800,1026.99,871.0,1004.73,891.56,27597.9
USDT_BTC,1483747200,906.0,812.28,894.02,897.14,19697.2
USDT_BTC,1483833600,941.81,881.3,906.2,906.17,8849.6
USDT_BTC,1483920000,912.87,875.0,909.8,899.99,8663.9
USDT_BTC,1484006400,912.47,889.41,896.09,907.96,7931.4
USDT_BTC,1484092800,918.4,755.0,905.05,788.81,35446.6
USDT_BTC,1484179200,832.99,751.34,778.7,816.0,17298.7
USDT_BTC,1484265600,831.4,775.0,807.51,826.9,11298.8
USDT_BTC,1484352000,837.76,810.0,825.98,819.66,6581.1
USDT_BTC,1484438400,823.45,808.0,819.52,822.47,4203.5
USDT_BTC,1484524800,835.0,818.09,821.86,829.62,6136.1
USDT_BTC,1484611200,908.5,827.0,831.76,906.08,12173.3
USDT_BTC,1484697600,915.99,851.74,905.95,876.74,11022.4
USDT_BTC,1484784000,910.0,878.89,887.69,900.46,11066.5
USDT_BTC,1484870400,902.43,880.0,902.23,895.62,6605.4
USDT_BTC,1484956800,928.0,895.0,895.81,921.1,5817.9
USDT_BTC,1485043200,937.74,886.76,921.98,919.39,7066.3
USDT_BTC,1485129600,927.57,913.21,923.75,921.39,3339.4
USDT_BTC,1485216000,923.0,886.27,913.15,893.0,8821.8
USDT_BTC,1485302400,904.01,884.5,885.47,892.95,5289.9
USDT_BTC,1485388800,919.49,892.86,893.25,916.34,5107.7
USDT_BTC,1485475200,924.88,908.01,914.95,917.84,4817.7
USDT_BTC,1485561600,920.99,913.08,918.02,917.75,1144.7
USDT_BTC,1485648000,919.99,910.45,918.6,913.1,1322.8
USDT_BTC,1485734400,923.0,910.0,913.12,921.08,2997.2
USDT_BTC,1485820800,970.0,917.5,919.99,965.01,9315.9
USDT_BTC,1485907200,986.96,962.0,963.99,983.36,6874.2
USDT_BTC,1485993600,1011.65,973.12,983.79,1008.18,8205.7
USDT_BTC,1486080000,1022.64,987.01,1009.15,1012.64,10799.5
USDT_BTC,1486166400,1044.23,1004.0,1015.06,1034.44,5725.9
USDT_BTC,1486252800,1034.6,1004.7,1033.72,1014.57,4318.5
USDT_BTC,1486339200,1031.94,1005.1,1010.03,1023.7,5069.0
USDT_BTC,1486425600,1056.25,1021.3,1024.0,1054.12,5280.6
USDT_BTC,1486512000,1070.0,1025.0,1052.48,1056.99,9568.8
USDT_BTC,1486598400,1074.69,913.73,1051.73,981.96,24957.6
USDT_BTC,1486684800,1010.68,950.0,985.71,997.57,10634.4
USDT_BTC,1486771200,1020.0,987.62,995.49,1011.98,4426.5
USDT_BTC,1486857600,1011.97,991.98,1011.01,1001.63,2662.0
USDT_BTC,1486944000,1007.89,975.1,1000.73,1000.25,4540.2
USDT_BTC,1487030400,1019.0,987.97,1000.74,1011.51,6536.9
USDT_BTC,1487116800,1013.8,1000.97,1008.88,1011.53,3095.6
USDT_BTC,1487203200,1043.21,1010.75,1011.53,1032.7,5996.1
USDT_BTC,1487289600,1064.99,1031.98,1032.7,1055.46,6085.0
USDT_BTC,1487376000,1068.99,1046.14,1055.46,1056.4,4471.0
USDT_BTC,1487462400,1061.9,1039.07,1056.4,1051.8,2270.8
USDT_BTC,1487548800,1089.99,1044.39,1051.8,1084.0,3664.0
USDT_BTC,1487635200,1126.86,1077.0,1084.0,1124.62,8394.9
USDT_BTC,1487721600,1143.0,1098.16,1124.62,1130.01,11672.0
USDT_BTC,1487808000,1193.92,1120.73,1130.01,1188.11,11752.0
